customer_id,date,platform,text
CUST-00516,2025-03-07,social,Great service and fast support response.
CUST-00516,2025-01-22,social,Support is slow and not helpful.
CUST-00517,2026-01-21,social,Team solved my issue quickly.
CUST-00517,2026-01-29,social,Very satisfied with product quality.
CUST-00517,2025-02-21,social,Very satisfied with product quality.
CUST-00517,2025-04-06,social,Very satisfied with product quality.
CUST-00517,2025-01-28,social,Team solved my issue quickly.
CUST-00519,2025-10-29,social,Very satisfied with product quality.
CUST-00520,2025-04-02,social,Requesting more information about pricing.
CUST-00520,2025-12-27,social,Need an update on my support ticket.
CUST-00520,2025-09-11,social,Great service and fast support response.
CUST-00520,2025-03-20,social,Great service and fast support response.
CUST-00520,2025-08-06,social,Support is slow and not helpful.
CUST-00520,2026-01-10,social,Need an update on my support ticket.
CUST-00520,2025-04-10,social,Very satisfied with product quality.
CUST-00521,2026-02-23,social,I am disappointed with recurring bugs.
CUST-00521,2026-01-06,social,Great service and fast support response.
CUST-00521,2025-01-16,social,I am disappointed with recurring bugs.
CUST-00521,2025-05-26,social,Requesting more information about pricing.
CUST-00521,2025-07-15,social,I am disappointed with recurring bugs.
CUST-00521,2025-05-13,social,Great service and fast support response.
CUST-00522,2025-06-28,social,I am disappointed with recurring bugs.
CUST-00522,2026-02-17,social,Requesting more information about pricing.
CUST-00522,2026-02-26,social,Great service and fast support response.
CUST-00523,2026-02-12,social,Team solved my issue quickly.
CUST-00523,2025-02-13,social,I am disappointed with recurring bugs.
CUST-00523,2025-09-01,social,Team solved my issue quickly.
CUST-00523,2025-08-15,social,Support is slow and not helpful.
CUST-00523,2026-02-26,social,Requesting more information about pricing.
CUST-00523,2025-03-06,social,Team solved my issue quickly.
CUST-00523,2025-07-01,social,I am disappointed with recurring bugs.
CUST-00524,2025-05-21,social,"Terrible experience, issue still unresolved."
CUST-00524,2025-05-27,social,Team solved my issue quickly.
CUST-00524,2025-09-06,social,Very satisfied with product quality.
CUST-00524,2025-06-17,social,Requesting more information about pricing.
CUST-00524,2025-07-20,social,Need an update on my support ticket.
CUST-00524,2025-12-06,social,Question about product features.
CUST-00524,2025-05-07,social,Great service and fast support response.
CUST-00525,2025-05-21,social,Team solved my issue quickly.
CUST-00525,2025-04-05,social,Support is slow and not helpful.
CUST-00525,2025-12-12,social,"Terrible experience, issue still unresolved."
CUST-00525,2025-11-16,social,Great service and fast support response.
CUST-00525,2025-11-05,social,Very satisfied with product quality.
CUST-00526,2025-04-23,social,"Terrible experience, issue still unresolved."
CUST-00527,2026-02-24,social,Support is slow and not helpful.
CUST-00527,2025-10-07,social,I am disappointed with recurring bugs.
CUST-00527,2025-04-05,social,Very satisfied with product quality.
CUST-00527,2025-05-31,social,Need an update on my support ticket.
CUST-00527,2025-04-07,social,Requesting more information about pricing.
CUST-00527,2025-05-24,social,"Terrible experience, issue still unresolved."
CUST-00527,2025-01-28,social,Team solved my issue quickly.
CUST-00528,2025-11-18,social,Very satisfied with product quality.
CUST-00528,2026-02-25,social,Requesting more information about pricing.
CUST-00528,2025-12-25,social,Very satisfied with product quality.
CUST-00529,2025-08-07,social,Very satisfied with product quality.
CUST-00529,2025-11-20,social,Need an update on my support ticket.
CUST-00529,2025-04-09,social,Very satisfied with product quality.
CUST-00529,2025-08-14,social,"Terrible experience, issue still unresolved."
CUST-00529,2025-12-19,social,Requesting more information about pricing.
CUST-00529,2025-08-14,social,Question about product features.
CUST-00529,2025-07-05,social,"Terrible experience, issue still unresolved."
CUST-00530,2026-02-23,social,Great service and fast support response.
CUST-00530,2025-11-27,social,Question about product features.
CUST-00530,2025-06-14,social,"Terrible experience, issue still unresolved."
CUST-00530,2025-03-19,social,Very satisfied with product quality.
CUST-00530,2025-11-02,social,Great service and fast support response.
CUST-00531,2025-12-28,social,Very satisfied with product quality.
CUST-00531,2025-06-15,social,Great service and fast support response.
CUST-00531,2025-03-04,social,Question about product features.
CUST-00532,2025-08-13,social,Need an update on my support ticket.
CUST-00532,2025-06-28,social,"Terrible experience, issue still unresolved."
CUST-00532,2026-01-17,social,Team solved my issue quickly.
CUST-00532,2025-03-21,social,Support is slow and not helpful.
CUST-00532,2025-09-03,social,Question about product features.
CUST-00533,2025-11-18,social,Support is slow and not helpful.
CUST-00533,2025-05-01,social,Team solved my issue quickly.
CUST-00533,2025-06-25,social,I am disappointed with recurring bugs.
CUST-00533,2025-12-21,social,Requesting more information about pricing.
CUST-00533,2026-02-06,social,I am disappointed with recurring bugs.
CUST-00533,2025-10-09,social,Requesting more information about pricing.
CUST-00535,2025-09-15,social,Question about product features.
CUST-00535,2025-02-19,social,Question about product features.
CUST-00535,2025-12-08,social,"Terrible experience, issue still unresolved."
CUST-00535,2025-06-02,social,Very satisfied with product quality.
CUST-00536,2025-04-10,social,Great service and fast support response.
CUST-00536,2025-02-11,social,Very satisfied with product quality.
CUST-00536,2025-12-09,social,Team solved my issue quickly.
CUST-00536,2025-05-25,social,Team solved my issue quickly.
CUST-00536,2025-05-13,social,I am disappointed with recurring bugs.
CUST-00536,2025-08-09,social,Need an update on my support ticket.
CUST-00536,2025-03-13,social,Support is slow and not helpful.
CUST-00537,2026-02-05,social,Need an update on my support ticket.
CUST-00537,2025-06-14,social,Need an update on my support ticket.
CUST-00537,2025-09-06,social,Need an update on my support ticket.
CUST-00537,2025-01-01,social,I am disappointed with recurring bugs.
CUST-00537,2025-11-09,social,I am disappointed with recurring bugs.
CUST-00537,2025-03-27,social,"Terrible experience, issue still unresolved."
CUST-00537,2025-06-05,social,"Terrible experience, issue still unresolved."
CUST-00538,2025-08-12,social,Team solved my issue quickly.
CUST-00538,2025-01-25,social,"Terrible experience, issue still unresolved."
CUST-00539,2025-11-27,social,Need an update on my support ticket.
CUST-00539,2025-03-19,social,Team solved my issue quickly.
CUST-00539,2025-04-22,social,Support is slow and not helpful.
CUST-00539,2025-10-22,social,"Terrible experience, issue still unresolved."
CUST-00539,2025-07-30,social,Team solved my issue quickly.
CUST-00539,2025-01-22,social,Very satisfied with product quality.
CUST-00539,2025-01-11,social,Great service and fast support response.
CUST-00540,2025-10-06,social,Team solved my issue quickly.
CUST-00540,2025-12-10,social,Team solved my issue quickly.
CUST-00540,2025-08-26,social,Team solved my issue quickly.
CUST-00540,2026-01-10,social,"Terrible experience, issue still unresolved."
CUST-00540,2025-03-06,social,Need an update on my support ticket.
CUST-00542,2026-02-09,social,Great service and fast support response.
CUST-00542,2025-11-26,social,Team solved my issue quickly.
CUST-00542,2025-03-13,social,Need an update on my support ticket.
CUST-00542,2025-08-31,social,Support is slow and not helpful.
CUST-00543,2025-12-31,social,Support is slow and not helpful.
CUST-00544,2025-12-29,social,Team solved my issue quickly.
CUST-00545,2025-07-23,social,Team solved my issue quickly.
CUST-00545,2025-01-31,social,Need an update on my support ticket.
CUST-00547,2025-07-23,social,Question about product features.
CUST-00548,2025-05-21,social,Question about product features.
CUST-00548,2026-02-11,social,Great service and fast support response.
CUST-00548,2025-12-20,social,Great service and fast support response.
CUST-00549,2025-12-17,social,Requesting more information about pricing.
CUST-00549,2026-02-20,social,"Terrible experience, issue still unresolved."
CUST-00549,2025-10-22,social,Requesting more information about pricing.
CUST-00550,2025-05-26,social,Need an update on my support ticket.
CUST-00550,2025-10-22,social,Need an update on my support ticket.
CUST-00550,2025-01-31,social,Question about product features.
CUST-00550,2026-01-12,social,Team solved my issue quickly.
CUST-00550,2025-01-26,social,Support is slow and not helpful.
CUST-00550,2025-08-16,social,Very satisfied with product quality.
CUST-00550,2025-11-12,social,Very satisfied with product quality.
CUST-00550,2025-03-06,social,Requesting more information about pricing.
CUST-00551,2026-01-30,social,Great service and fast support response.
CUST-00551,2025-01-27,social,"Terrible experience, issue still unresolved."
CUST-00552,2025-02-12,social,Support is slow and not helpful.
CUST-00552,2025-07-30,social,Very satisfied with product quality.
CUST-00553,2025-08-06,social,Great service and fast support response.
CUST-00553,2025-10-28,social,"Terrible experience, issue still unresolved."
CUST-00553,2025-10-04,social,I am disappointed with recurring bugs.
CUST-00553,2025-01-04,social,"Terrible experience, issue still unresolved."
CUST-00553,2025-03-31,social,I am disappointed with recurring bugs.
CUST-00554,2026-02-11,social,Question about product features.
CUST-00554,2025-09-07,social,Great service and fast support response.
CUST-00554,2025-11-17,social,Team solved my issue quickly.
CUST-00554,2025-01-22,social,I am disappointed with recurring bugs.
CUST-00554,2025-05-01,social,I am disappointed with recurring bugs.
CUST-00555,2025-04-07,social,Question about product features.
CUST-00555,2026-03-01,social,Great service and fast support response.
CUST-00555,2025-10-10,social,Great service and fast support response.
CUST-00555,2025-01-02,social,Very satisfied with product quality.
CUST-00555,2026-01-06,social,Support is slow and not helpful.
CUST-00555,2025-05-15,social,Requesting more information about pricing.
CUST-00555,2025-08-23,social,I am disappointed with recurring bugs.
CUST-00556,2025-06-22,social,Need an update on my support ticket.
CUST-00557,2025-05-05,social,Question about product features.
CUST-00558,2025-12-02,social,Question about product features.
CUST-00558,2025-09-15,social,Support is slow and not helpful.
CUST-00558,2025-07-31,social,Very satisfied with product quality.
CUST-00558,2025-07-01,social,Question about product features.
CUST-00558,2025-08-12,social,Need an update on my support ticket.
CUST-00558,2025-04-02,social,Very satisfied with product quality.
CUST-00558,2025-11-30,social,Great service and fast support response.
CUST-00559,2025-02-02,social,"Terrible experience, issue still unresolved."
CUST-00561,2025-12-26,social,Requesting more information about pricing.
CUST-00561,2025-12-04,social,Support is slow and not helpful.
CUST-00561,2025-02-17,social,I am disappointed with recurring bugs.
CUST-00561,2025-08-09,social,Great service and fast support response.
CUST-00562,2025-04-20,social,"Terrible experience, issue still unresolved."
CUST-00562,2025-07-10,social,Support is slow and not helpful.
CUST-00562,2025-02-20,social,Question about product features.
CUST-00562,2025-10-22,social,Very satisfied with product quality.
CUST-00562,2025-11-19,social,Support is slow and not helpful.
CUST-00562,2025-04-19,social,Great service and fast support response.
CUST-00562,2025-08-10,social,Very satisfied with product quality.
CUST-00563,2025-01-27,social,Very satisfied with product quality.
CUST-00563,2025-06-26,social,Team solved my issue quickly.
